text,retweet_count,favorite_count,is_retweet,date,score
To those few Senators who think I dont like or appreciate being allied with other countries they are wrong I DO What I dont like however is when many of these same countries take advantage of their friendship with the United States both in Military Protection and Trade,22190,98796,0,2018-12-24,465.95382991231116
Former Senator Harry Reid he got thrown out is working hard to put a good spin on his failed career He led through lies and deception only to be replaced by another beauty Cryin Chuck Schumer Some things just never change,23541,102446,0,2019-02-25,415.14542314864053
Happy Anniversary ProudDeplorable ,27742,87873,0,2018-09-09,72.44578076933439
Sondland said Trump told him None of this will move the needle for anyone And now Dems in Swing Districts head home for Thanksgiving to hear from voters Pelosi amp Co are putting on a show to appease the Democratic base instead of doing the work ALL Americans need done,9774,38269,0,2019-11-23,498.2865677935257
RT kayleighmcenany These Dems are TALKING about what they would do for the black community but look at what realDonaldTrump has actuall,7652,0,0,2020-02-08,276.7487925798929
RT DanCrenshawTX Hey Joe last year US emissions dropped by 21 largely because of Republicanled efforts to deregulate natural gas a c,11775,0,0,2020-04-30,257.4270322046612
RT WhiteHouse President realDonaldTrump Every other President let China do whatever they wanted ,11678,0,0,2020-05-14,161.11297431553012
RT SenTomCotton There is both a legal basis and a long historical precedent for using our National Guard andif necessaryfederal troops,4078,0,0,2020-06-05,257.4043554873433
RT SaraCarterDC Yes it is And anyone who thinks this was ok because they didnt want realDonaldTrump to win the election must accept th,17611,0,1,2019-12-19,299.92792583548265
Congratulations to Randy Feenstra on your big win in the Iowa Republican Primary You will be a great Congressman,22726,140752,0,2020-06-03,209.56696047891654
At the request of Senator Thom Tillis I am getting the North Carolina Emergency Declaration completed and signed tonight Hope you wont need it,12323,63258,0,2019-09-04,246.80428991968085
What an INCREDIBLE opening by JesseBWatters I will put it up later for everyone to see,19760,99954,0,2020-07-11,179.19085078790127
RT MZHemingway Of media who peddled Russia collusion hoax and are covering up truth about it McConnell said you guys are so good at yo,7904,0,0,2020-05-16,306.27973529604316
We thank you We salute you We honor you And we promise you we will ALWAYS have your BACK  now and FOREVER IACP2018 ,15246,66208,0,2018-10-09,264.13251483518945
RT robbystarbuck This press conference of doctors had 14 million views on Facebook today FB took it down shortly after a NYTimes reporte,22379,0,0,2020-07-28,263.6875957664694
How are they doing together ,10930,46352,0,2020-06-04,68.78896193692891
These riots are an antigovernment movement from the Left that are all in Democrat run cities The mayors have got to let their police do what they know how to do Would be very easy to suppress or call in the Federal Government We will solve problem fast foxandfriends,31259,124695,0,2020-08-23,512.2170001157654
RT marklevinshow Ron DeSantis Americas governor ,10323,0,0,2019-03-09,102.77677048684978
Nancy this just doesnt seem right ,32195,92445,0,2019-12-28,86.36759036121644
RT LeeSmithDC Heartbreaking Greatest police force in the world reduced to thistasked to bully Orthodox Jews and bend a knee to terroris,8545,0,0,2020-06-03,253.0710912107418
RT WhiteHouse 45 days ago business leaders joined President realDonaldTrump in the Rose Garden to help launch a new critical partnersh,8159,0,0,2020-04-28,243.8734483831112
RT JoanWil57769727 dbongino Well there could be a small group of Obama people anyone in his right mind would not support Joe Biden,1962,0,0,2019-05-01,301.78598699546257
RT MariaBartiromo This is not an impeachment This is a coup  newtgingrich MorningsMaria FoxBusiness the left hates trump that inc,12173,0,0,2019-10-10,282.80017695979177
RT SFLRedCross As you get RedCrossReady for HurricaneDorian keep in mind this important distinction between prestorm evacuation shelt,2568,0,0,2019-08-31,241.2307016417519
DeFace the Nation will tell LindseyGrahamSC that he must start up Judiciary and not stop until the job is done Clean up DC now last chance ,10992,37814,0,2020-02-09,286.31334553821665
It is very important for our Countrys SECURITY that the United States Senate not vote for the Iran War Powers Resolution We are doing very well with Iran and this is not the time to show weakness Americans overwhelmingly support our attack on terrorist Soleimani,33988,136506,0,2020-02-13,461.61135451059005
His lies were made in perhaps the most blatant and sinister manner ever seen in the great Chamber He wrote down and read terrible things then said it was from the mouth of the President of the United States I want Schiff questioned at the highest level for Fraud amp Treason,25285,98983,0,2019-09-29,485.21507273230156
Palm Sunday is the beginning of a Holy week for many people of Faith and a great day to lift our voices in Prayer I will be tuning into Pastor greglaurie at harvestorg Church in Riverside California tomorrow at 1100 AM Eastern ,26052,102620,0,2020-04-04,417.3010899008167
Dan has my Complete and Total Endorsement We need Dan in Washington ,7682,29380,0,2020-08-29,122.59678960093726
We are in very close communication with China concerning the virus Very few cases reported in USA but strongly on watch We have offered China and President Xi any help that is necessary Our experts are extraordinary,23243,122736,0,2020-01-27,369.9373475135392
RT Lrihendry realDonaldTrump May 20th 2020 Trump polls ahead of Biden in battleground states Arizona Colorado Florida Georgia Maine,6544,0,0,2020-05-23,256.0208077917609
RT LindseyGrahamSC  When it comes to SpeakerPelosis political stunts regarding the Articles of Impeachment  Enough Already  Speak,10088,0,0,2020-01-07,221.51658252539244
RT TrumpWarRoom NBC News reports that Hunter Biden met with a Chinese banker while joining thenVP Joe Bidens official 2013 trip to Chin,18692,0,0,2019-10-03,277.373130987444
The US Embassy in Iraq is amp has been for hours SAFE Many of our great Warfighters together with the most lethal military equipment in the world was immediately rushed to the site Thank you to the President amp Prime Minister of Iraq for their rapid response upon request,29011,119577,0,2020-01-01,494.6765454614091
RT RepMarkMeadows Reminder not only are prominent Democrats calling to decriminalize border crossingsevery single Democrat on the secon,13422,0,0,2019-07-10,247.19226876636583
If Iran is able to turn over to the US kidnapped former FBI Agent Robert A Levinson who has been missing in Iran for 12 years it would be a very positive step At the same time upon information amp belief Iran is amp has been enriching uranium THAT WOULD BE A VERY BAD STEP,18651,74699,0,2019-11-10,543.1386027951364
RT realDonaldTrump Who are the 4 A RINO or two,21593,0,0,2020-05-23,142.96513491167673
only made it worse If they cannot agree to a ceasefire during these very important peace talks and would even kill 12 innocent people then they probably dont have the power to negotiate a meaningful agreement anyway How many more decades are they willing to fight,19118,86186,0,2019-09-07,428.4116308630988
Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week trying to add real junk into the Bill Got some bad things having nothing to do with those affected by the Virus included Republicans need their votes until we WIN BACK THE HOUSE IN 2020,43360,190297,0,2020-03-30,483.41165357503763
Congrats to Colorado who will be receiving 149M in federal infrastructure funds from USDOT Happy to support bus service for residents throughout this great state,12336,59367,0,2020-08-13,282.4013688939381
HAPPY NEW YEAR,85409,576045,0,2020-01-01,52.0364915826772
RT RepMarkMeadows Soleimani was a murderer with the blood of Americans on his handsand plotting more attacks Thank God for our military,16525,0,0,2020-01-03,274.67460993553266
Congratulations to Bob Kraft Bill Belichick Tom Brady and the entire New England Patriots team on a great game and season Will be a fantastic Super Bowl,22086,124234,0,2019-01-20,281.1293634466762
RT JimJordan Democrats forgot two key things facts and fairness ,23464,0,1,2019-12-19,122.11360346382484
SenTedCruz  The Democrats are now admitting that they cant prove a crime they cant prove a law was violated and heres why Any president any administration is justified in investigating corruption and there was serious evidence of real corruption concerning Hunter,16106,54463,0,2019-12-08,440.61165069234715
So if there was knowingly amp acknowledged to be zero crime when the Special Counsel was appointed and if the appointment was made based on the Fake Dossier paid for by Crooked Hillary and now disgraced Andrew McCabe he amp all stated no crime then the Special Counsel,22626,88535,0,2019-03-15,461.55744677861793
We the people will now be subjected to the biggest display of modern day McCarthyismwhich is the widest fishing net expeditionevery aspect of the presidents lifeall in order to get power back so they can institute Socialism seanhannity,30455,113619,0,2019-03-05,421.1456354651185
There is NO WAY ZERO that MailIn Ballots will be anything less than substantially fraudulent Mail boxes will be robbed ballots will be forged amp even illegally printed out amp fraudulently signed The Governor of California is sending Ballots to millions of people anyone,38549,131766,0,2020-05-26,416.8846269608391
RT TeamTrump KatrinaPierson 30 Years Of GOP Minority Outreach Failed  Until realDonaldTrump Brought Real Results,5114,0,0,2019-09-18,217.10896124865425
This is no longer about peaceful protesting this is about angry violent criminal mobs taking over certain Democrat run cities It is a lack of political leadership in that city Chad Wolf DHSgov foxandfriends NYGovCuomo NYCMayor,29158,104665,0,2020-07-06,422.83551355725643
