text,retweet_count,favorite_count,is_retweet,date,score
RT TeamTrump President realDonaldTrump Make no mistake we hold China fully responsible for concealing the virus and unleashing it upo,12844,0,0,2020-07-15,10.371755
Thank you ,13990,55538,0,2020-05-20,11.10663
Dan Bishop was down 17 points 3 weeks ago He then asked me for help we changed his strategy together and he ran a great race Big Rally last night Now it looks like he is going to win CNN amp MSNBC are moving their big studio equipment and talent out Stay tuned,12028,57038,0,2019-09-11,10.681699
Crazy Bernie Sanders is not a fighter He gives up too easy The Dem establishment gets Alfred E Newman Mayor Pete amp amyklobuchar to quit amp endorse Sleepy Joe BEFORE Super Tuesday amp gets Pocahontas to stay in the race taking thousands of votes from Bernie He would have,17518,74022,0,2020-05-20,10.067071
RT fema  Hurricane Florence Response Disaster response requires teamwork and coordination at all levels Check out the incredible t,6424,0,1,2018-09-15,9.767405
THANK YOU NORTH DAKOTA KAG2020 ,8786,41989,0,2020-03-11,10.756278
And they say you can add 7 to 10 to all Trump numbers Who knows ,20687,96385,0,2020-01-21,10.310241
Any protesters anarchists agitators looters or lowlifes who are going to Oklahoma please understand you will not be treated like you have been in New York Seattle or Minneapolis It will be a much different scene,79459,372069,0,2020-06-19,9.181219
RT WhiteHouse Recent data made me feel even more confident that a vaccine will be available by the end of 2020 Dr Moncef Slaoui says,5895,0,0,2020-05-16,10.436435
RT SoCal4Trump realDonaldTrump Just saw the ad during the Super Bowl Awesome ad Mr President Politicians in the past have TALKED abo,6233,0,0,2020-02-02,9.441803
True ,12178,49813,0,2020-05-23,11.364671
RT paulsperry Sally Yates was the real blackmailer,9347,0,0,2020-05-10,9.908775
RT WhiteHouse For more than 75 years the workers of this shipyard have built some 1500 of the finest and most fearsome vessels ever to,7929,0,0,2020-06-26,10.600263
and has my FULL Endorsement This is a BIG win for our GOP and a BIG win for South Jersey South Jersey is TRUMP COUNTRY so I know ALL NJ Republicans will join me in supporting Jeff Van Drew The Dems are already coming after him so help Jeff win ,9368,35157,0,2019-12-21,10.143951
US Stocks Widen Global Lead ,12858,52687,0,2018-10-05,9.332046
Gallup Poll 56 of Americans rate their financial situation as excellent or good This is the highest number since 2002 and up 10 points since 2016,17257,75298,0,2019-05-01,10.3884945
RT ScottFantasy jdawsey1 This is why nobody but the DNC circle jerk takes this seriously anymore  That front page is a disgrace but in,8679,0,0,2019-04-20,10.167261
RT TrumpWarRoom Democrats want a world without police without prisons and without virtually any sort of law enforcementThese are tod,13366,0,0,2020-08-20,9.598504
People are fleeing New York like never before If they own a business they are twice as likely to flee And if they are a victim of harassment by the AG of the state like what they are doing to our great NRA which I think will move quickly to Texas where they are loved,19467,95003,0,2019-07-02,10.261465
WE ARE BUILDING THE WALL ,25175,109451,0,2019-09-08,10.628586
The only people that dont like my conversation with the new Ukrainian President are those that heard Rep Adam Schiff read a made up and totally fraudulent statement to the House and public words that I did not say but that he fabricated amp admitted to this fabrication Sick,25204,102314,0,2019-09-28,8.965486
RT seanhannity Collins RIPS Dems Conducting an impeachment investigation behind closed doors isnt just unprecedentedits unAmerican,6657,0,0,2019-10-11,10.671556
RT realDonaldTrump I am the ultimate member of The Book of the Month Club First I have lowlife dummy John Bolton a war mongering fool,25589,0,0,2020-07-18,9.957456
RT 10tpdx Ted Wheeler and the PPB have blood on their hands,3660,0,0,2020-08-30,9.506433
The Wall Street Journal Editorial states that it doesnt want me to act in an impulsive manner in Afghanistan Could somebody please explain to them that we have been there for 19 years and while soldier counts are way down now hardly impulsive Besides the Taliban is,20724,86191,0,2020-05-18,10.94007
RT DevinNunes Just left the White House meeting with President Trump If youre ready to join the fight you can sign up here  ,12005,0,0,2020-06-06,10.930384
CNN has no sources on the Task Force Their sources are made up pure fiction Jim Acosta is a Fake reporter,32278,135179,0,2020-08-05,9.682162
RT MZHemingway EXCLUSIVE Report Shows FBI Official Received Sports Tickets From CNN Reporter And Lied About It To Investigators ,10085,0,0,2019-10-08,9.866433
RT BreitbartNews Every American needs to see Joe Biden's latest brain freeze ,15638,0,0,2020-03-24,10.59943
Congratulations to FoxNews ,20522,93880,0,2020-03-07,10.301284
Thank you Mr Wonderful I like you too kevinolearytv CNBC ,13500,52772,0,2019-08-06,10.288229
So interesting to read and see all of the free and interesting advice I am getting on China from people who have tried to handle it before and failed miserably  In fact they got taken to the cleaners We are doing very well with China This has never happened to them before,24313,111589,0,2019-08-28,9.317884
RT WhiteHouse A message from SurgeonGeneral to millennials ,10486,0,0,2020-03-18,10.360554
RT SteveHiltonx Manufacturing provides wellpaying stable employmenttends to deliver faster productivity growthgovernment should,7070,0,0,2020-08-23,8.922389
I cant stand back amp watch this happen to a great American City Minneapolis A total lack of leadership Either the very weak Radical Left Mayor Jacob Frey get his act together and bring the City under control or I will send in the National Guard amp get the job done right,71586,314258,0,2020-05-29,9.500796
Pete Buttigieg is OUT All of his SuperTuesday votes will go to Sleepy Joe Biden Great timing This is the REAL beginning of the Dems taking Bernie out of play  NO NOMINATION AGAIN,28733,127515,0,2020-03-01,10.196547
RT DavidJUrban HillaryClinton said she would put a lot of coal miners out of jobs now JoeBiden says the same thing to the hardworkin,12671,0,0,2020-04-12,10.664477
RT WhiteHouse To support the hundreds of millions of Americans making tremendous sacrifices on the home front President realDonaldTrump,6646,0,0,2020-03-29,10.391661
After a wonderful dinner at the USTreasury last night with the Amir of Qatar TamimBinHamad it was my great honor to welcome him to the WhiteHouse this afternoon ,12998,59163,0,2019-07-10,10.951368
RT ARmastrangelo The Left uses the US Constitution to DESTROY the US ConstitutionThe Democrats are the ANTITHESIS of what it means,12562,0,1,2019-12-19,10.564213
No Contest Steve blows him away So important for Montana Ill be there to help Steve win big ,7763,32284,0,2020-06-05,9.862157
RT NNVPLizer2019 The Navajo Nation is a Nation within a Nation We appreciate President Trump for supplying our Tribal Reservation with,14625,0,0,2020-05-06,10.831685
RT RepMikeJohnson forever ,25403,0,0,2020-02-08,11.137133
News Conference at 930 Great Jobs Numbers,19372,121046,0,2020-07-02,10.22816
RT JohnVoight They still pretend they cannot see all of this  the are hypocrites we know Keep up with the good work you have my,705,0,0,2019-10-20,9.77973
RT seanmdav Clinesmith's guilty plea is the beginning of the end of the NeverTrump and Resistance delusion that there was no spying no c,7395,0,0,2020-08-15,10.563686
shouting of the Fword among many other terrible things and the petrified Dems run for the hills Why isnt the House voting to rebuke the filthy and hate laced things they have said Because they are the Radical Left and the Democrats are afraid to take them on Sad,29652,136332,0,2019-07-16,9.938979
RT TeresaEdelglass 1 in 5 MailIn Ballots Rejected as Fraudulent in NJ ElectionNJ 7/7 primary is mailin only machine voting for d,8894,0,0,2020-07-01,9.453838
Highly respected Senator Richard Burr head of Senate Intelligence said after interviewing over 200 witnesses and studying over 2 million pages of documents WE HAVE FOUND NO COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA The Witch Hunt so bad for our Country must end,34955,146195,0,2019-02-22,10.73751
RT GOPChairwoman The realDonaldTrump administration's fight for better trade deals doesn't end with China The president is working ha,8646,0,0,2019-05-25,10.679775
RT RepLeeZeldin If Adam Schiff amp LTC Vindman dont know who the whistleblower is how would they know that naming the one person LTC Vi,18398,0,1,2019-11-20,10.535583
Heading back to Washington from Davos  Switzerland Very successful for USA trip,12733,64813,0,2020-01-22,11.058749
Anytime you hear a Democrat saying that you can have good Boarder Security without a Wall write them off as just another politician following the party line Time for us to save billions of dollars a year and have at the same time far greater safety and control,14599,57372,0,2018-12-17,10.566168
President Macron of France has just suggested that Europe build its own military in order to protect itself from the US China and Russia Very insulting but perhaps Europe should first pay its fair share of NATO which the US subsidizes greatly,39996,148502,0,2018-11-10,10.715678
RT GreggJarrett Comey and the Medias Coverup Unravels ,5993,0,0,2020-01-25,10.165224
RT 53rdWRS Weve made it back home to Keesler Air Force Base Mississippi Heres a few photos from hurricane Dorian  ReserveCi,6777,0,0,2019-09-01,9.70208
RT danielledsouzag Up bright and early on FoxFriendsFirst discussing Trumps rally in North Carolina his latest approval rating at 50,7100,0,0,2019-07-20,9.936893
RT realDonaldTrump Read the Transcripts us is a reference to USA not me,17403,0,1,2019-12-12,10.053685
There has never been a time in the history of our Country that the Media was so Fraudulent Fake or Corrupt When the Age of Trump is looked back on many years from now I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News,35597,145329,0,2019-08-29,10.475349
Federal Judges many more to come two great new Supreme Court Justices the Mexico City Policy and a whole new amp positive attitude about the Right to Life The Radical Left with late term abortion and worse is imploding on this issue We must stick together and Win,18458,87864,0,2019-05-18,9.3929825
RT GOPoversight  Why don't we know who the whistleblower is Why is this socalled impeachment inquiry being ran secretly in the ba,19593,0,0,2019-10-24,10.246164
Vote for good guy seanspicer tonight on Dancing With The Stars He has always been there for us,13103,62706,0,2019-10-14,9.7998295
